strategy,gene,median_IgAN,median_IgAVN,median_difference_IgAN_minus_IgAVN,raw_p,cliffs_delta_IgAN_vs_IgAVN,FDR_within_strategy,predefined_focus_gene
raw_log2,C4A/B,9.513727595952437,11.73640193131829,-2.222674335365854,0.26767676767676774,-0.42857142857142855,0.37586021881633896,False
raw_log2,LCP2,7.658211482751795,8.326429487122303,-0.6682180043705079,0.26767676767676774,-0.42857142857142855,0.37586021881633896,False
raw_log2,GZMK,5.459431618637297,5.044394119358453,0.4150374992788439,1.0,0.05714285714285714,1.0,False
raw_log2,IL12A,2.0,2.584962500721156,-0.5849625007211561,0.8762626262626263,-0.11428571428571428,0.9169839531285314,False
raw_log2,TYK2,6.022367813028454,8.339850002884624,-2.31748218985617,0.01767676767676768,-0.8285714285714286,0.14329966329966332,False
raw_log2,FCGR1A/B,4.087462841250339,4.584962500721156,-0.497499659470817,0.148989898989899,-0.5428571428571428,0.27121514546664255,False
raw_log2,KLRB1,5.882643049361842,5.523561956057013,0.3590810933048285,0.7550505050505051,0.14285714285714285,0.8256667393358041,False
raw_log2,CD79B,5.169925001442312,4.584962500721156,0.5849625007211561,0.4318181818181819,0.3142857142857143,0.546969696969697,False
raw_log2,SH2D1A,3.321928094887362,3.321928094887362,0.0,0.5303030303030304,-0.2571428571428571,0.6384638463846386,False
raw_log2,TLR8,4.0,4.523561956057013,-0.5235619560570131,0.3434343434343435,-0.4,0.45791245791245794,False
raw_log2,IL7,2.321928094887362,3.807354922057604,-1.485426827170242,0.20202020202020204,-0.4857142857142857,0.3190345008526827,False
raw_log2,CD274,3.4594316186372973,5.285402218862249,-1.8259706002249514,0.10606060606060606,-0.6,0.23030303030303031,False
raw_log2,FCGR3A/B,4.459431618637297,6.426264754702098,-1.9668331360648006,0.04797979797979798,-0.7142857142857143,0.1676535469638918,False
raw_log2,LILRA4,3.321928094887362,2.584962500721156,0.7369655941662061,0.20202020202020204,0.4857142857142857,0.3190345008526827,False
raw_log2,LGALS3,7.459431618637297,10.439830883981392,-2.9803992653440945,0.01767676767676768,-0.8285714285714286,0.14329966329966332,False
raw_log2,DEFB4A,2.321928094887362,3.321928094887362,-1.0,0.030303030303030304,-0.7714285714285715,0.14622414622414623,False
raw_log2,RUNX1,5.459431618637297,5.954196310386875,-0.4947646917495776,0.638888888888889,-0.2,0.7329140461215933,False
raw_log2,BID,2.0,3.9068905956085187,-1.9068905956085187,0.01767676767676768,-0.8285714285714286,0.14329966329966332,False
raw_log2,DEFB1,5.426264754702098,8.276124405274238,-2.8498596505721405,0.01767676767676768,-0.8285714285714286,0.14329966329966332,False
raw_log2,LTB4R2,4.700439718141092,6.459431618637297,-1.7589919004962056,0.07323232323232323,-0.6571428571428571,0.20424427763877306,False
raw_log2,CTSC,8.784634845557521,11.73640193131829,-2.9517670857607694,0.030303030303030304,-0.7714285714285715,0.14622414622414623,False
raw_log2,CXCR2,2.584962500721156,4.321928094887363,-1.7369655941662066,0.005050505050505051,-0.9428571428571428,0.14329966329966332,False
raw_log2,TNFRSF11A,3.4594316186372973,5.0,-1.5405683813627027,0.10606060606060606,-0.6285714285714286,0.23030303030303031,False
raw_log2,JAK3,5.491853096329675,5.672425341971495,-0.1805722456418204,0.7550505050505051,-0.14285714285714285,0.8256667393358041,False
raw_log2,CCL13,4.0,3.9068905956085187,0.0931094043914813,0.7550505050505051,0.14285714285714285,0.8256667393358041,False
raw_log2,TRAF3,5.832890014164741,7.434628227636725,-1.6017382134719833,0.26767676767676774,-0.42857142857142855,0.37586021881633896,False
raw_log2,PDCD1LG2,2.584962500721156,4.247927513443585,-1.6629650127224291,0.10606060606060606,-0.6,0.23030303030303031,False
raw_log2,RAG1,3.169925001442312,5.357552004618084,-2.1876270031757716,0.04797979797979798,-0.7142857142857143,0.1676535469638918,False
raw_log2,NFATC3,6.339850002884624,8.988684686772165,-2.648834683887541,0.01767676767676768,-0.8285714285714286,0.14329966329966332,False
raw_log2,TNFRSF10C,3.700439718141092,5.087462841250339,-1.387023123109247,0.07323232323232323,-0.6571428571428571,0.20424427763877306,False
raw_log2,IL21R,3.0,3.9068905956085187,-0.9068905956085187,0.26767676767676774,-0.45714285714285713,0.37586021881633896,False
